col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10
86,91,73,87,18,65,74,88,,97
44,71,85,97,74,91,71,88,2,3
27,100,65,25,,26,90,,100,38
84,86,26,48,29,7,15,86,,99
33,68,68,59,77,3,82,1,34,31
,15,71,47,27,67,,16,10,83
97,7,73,48,38,20,3,5,47,52
42,8,26,94,81,74,80,87,91,
72,90,85,81,26,36,58,62,23,8
,18,88,72,84,16,80,71,18,93
64,,9,2,,100,,41,24,
18,92,19,97,47,45,76,94,27,41
31,95,14,61,18,34,85,81,69,9
40,42,,62,94,54,57,7,57,17
2,88,38,60,85,27,71,72,83,54
,29,20,31,,5,60,32,57,58
56,54,75,68,43,63,48,,87,24
63,60,14,22,6,,87,5,61,15
49,98,85,81,14,13,43,85,76,9
76,70,68,,46,36,31,100,,20
77,29,31,74,70,40,50,,25,82
59,89,81,7,60,96,19,94,41,37
1,6,86,16,7,82,98,40,28,64
75,98,84,20,42,66,56,52,,47
86,51,45,38,46,37,53,44,41,74
19,9,91,7,75,4,13,94,16,58
48,65,18,13,24,60,7,57,33,
57,41,56,36,16,46,29,82,,7
60,91,7,41,57,53,46,27,57,99
43,29,97,,42,63,5,41,28,100
45,48,36,,,67,100,14,35,25
46,44,55,53,,99,35,54,32,37
29,65,64,67,31,93,43,82,55,27
78,31,79,73,20,44,21,60,72,62
46,82,56,55,77,62,84,36,95,92
17,1,38,63,46,,98,36,20,60
55,49,98,83,54,97,23,,2,
82,67,75,15,23,54,40,68,82,72
67,98,30,41,,6,32,4,87,89
21,91,52,6,73,54,,18,69,49
23,100,4,41,54,67,34,73,5,100
12,42,96,75,22,24,28,50,12,41
70,20,48,32,34,10,64,17,6,78
27,65,64,29,68,65,64,56,56,1
48,,11,69,99,22,28,42,60,73
41,70,13,27,,92,21,,7,
40,48,7,92,52,90,43,84,85,39
60,76,12,77,78,34,11,76,89,40
80,95,80,100,12,35,25,85,94,21
54,21,19,7,65,13,44,84,94,32
30,92,90,61,6,7,99,39,96,29
60,35,49,68,56,47,86,,93,46
51,32,100,,95,3,73,58,45,65
91,85,48,8,29,,77,53,61,54
69,46,52,32,30,41,,61,67,97
63,100,67,18,5,10,56,24,18,95
5,19,62,98,55,43,15,5,6,46
46,23,,16,59,56,29,80,,91
24,8,73,81,10,12,35,40,87,
55,91,63,50,98,22,29,86,17,73
,67,55,49,47,58,79,80,100,67
36,74,56,18,44,,81,44,38,87
97,,98,46,9,65,25,13,27,91
17,100,88,,6,83,,45,43,63
,78,73,3,,9,44,5,65,47
89,57,82,44,88,35,93,58,16,
94,78,38,83,62,21,29,57,89,
14,60,51,41,66,88,,,55,93
34,31,19,79,7,58,87,21,36,33
53,95,20,22,22,87,34,24,67,72
53,93,26,59,98,56,61,,30,83
2,19,64,20,36,9,53,69,,97
38,92,,26,38,96,36,10,2,54
2,80,24,87,60,7,8,33,13,35
92,92,53,62,13,9,1,7,68,38
4,86,28,48,85,,11,70,60,72
84,80,15,89,86,42,53,60,72,
9,27,2,21,13,76,56,92,,13
43,52,79,52,22,22,83,89,51,9
60,81,53,51,71,45,98,18,60,27
87,40,88,,79,82,85,32,67,16
100,39,,18,27,29,21,52,86,97
,42,93,5,7,10,38,,20,34
15,15,51,17,55,46,52,33,28,93
39,34,89,42,72,93,,24,82,72
50,,52,10,52,29,75,77,91,46
11,55,55,17,39,43,11,,69,62
57,59,71,83,67,91,60,12,23,44
46,23,61,51,55,52,,12,54,33
87,45,92,93,65,90,97,30,75,90
90,,19,11,99,4,79,2,5,51
,87,6,,75,79,2,8,17,64
98,99,55,28,28,26,2,37,43,30
77,72,24,26,29,43,43,78,73,12
9,53,60,55,14,13,7,73,67,15
65,40,46,84,58,81,79,7,54,53
39,66,84,25,,59,,,97,24
93,,79,51,58,24,,90,84,8
30,9,88,8,,41,97,,76,
21,46,54,34,20,98,86,10,31,50
33,31,40,42,29,21,19,47,60,94
35,92,34,16,15,90,79,18,84,31
100,35,37,79,27,62,3,91,,23
9,100,21,83,37,12,23,76,26,91
25,82,89,73,60,36,80,15,94,91
62,14,54,64,16,56,51,84,46,53
84,88,49,95,4,87,82,61,29,14
34,86,,35,41,82,6,,32,66
93,37,30,100,17,25,32,29,48,83
21,62,97,99,11,41,85,62,49,80
,,7,38,79,46,26,18,67,71
96,,71,11,54,2,50,92,56,94
76,32,50,24,24,,96,56,11,95
55,77,,82,10,52,24,35,,28
7,75,11,25,80,39,95,23,36,47
100,62,41,100,19,40,61,28,32,76
91,100,17,55,,57,6,86,14,74
80,98,,26,59,66,7,9,53,30
65,8,6,,84,32,48,34,89,68
12,98,,81,81,22,44,35,95,45
57,3,35,74,95,98,,71,54,36
15,50,63,56,62,,59,,7,92
81,35,67,73,78,34,56,33,15,69
1,45,,59,34,3,81,64,22,58
29,66,29,53,67,27,99,38,15,9
,21,89,60,97,4,71,96,73,24
9,61,15,89,28,100,10,48,42,38
61,85,49,78,69,,86,5,5,18
91,12,22,73,78,39,18,42,35,95
32,80,5,27,15,,80,98,27,
65,53,,,65,65,86,78,3,73
69,24,63,86,83,80,76,18,30,85
16,100,78,68,79,100,80,12,61,36
18,92,71,88,92,34,87,70,96,52
57,22,14,68,30,41,53,77,75,76
17,8,44,84,8,96,78,16,58,86
8,57,18,27,95,28,86,95,58,83
59,33,60,50,27,23,91,71,62,93
67,10,,65,,64,89,45,75,14
76,,,19,39,18,59,3,24,
58,9,37,53,,6,75,52,76,81
4,74,52,9,10,44,84,4,28,37
,60,22,45,75,78,81,24,77,70
65,6,98,32,77,31,,91,87,
16,27,,46,54,23,65,25,48,93
,4,76,33,35,19,79,47,75,57
25,69,63,70,99,15,99,83,55,98
37,,16,39,17,51,53,,34,23
53,16,27,71,57,100,61,99,30,82
96,40,35,63,66,63,,53,,62
14,37,22,17,88,13,,76,82,59
82,68,11,62,28,42,16,,90,13
85,7,17,14,37,,,30,,74
91,33,27,41,14,99,76,93,7,18
69,60,55,73,80,96,100,2,80,64
63,35,32,,67,25,36,98,76,1
90,38,55,57,51,6,88,13,,45
29,45,8,4,23,23,,30,20,30
52,,93,40,,1,54,95,,93
,,66,,1,24,97,84,32,100
,66,,12,44,20,37,15,10,67
98,23,73,24,22,36,21,100,75,31
91,29,10,40,78,82,,16,67,16
72,65,98,95,4,51,51,8,94,
17,33,7,,68,47,1,,60,
36,78,65,87,10,,50,98,5,69
81,25,53,28,24,11,63,60,8,34
65,,93,30,,6,13,97,80,
23,21,35,20,35,42,85,47,60,21
41,95,12,67,32,89,14,84,9,6
43,51,72,27,28,7,25,36,20,22
92,43,62,60,62,,76,74,27,17
22,29,99,22,49,,96,27,5,13
95,34,98,78,98,5,39,18,25,79
18,19,48,63,32,58,8,50,55,84
52,41,40,28,46,43,11,,42,13
29,,62,94,82,98,28,19,39,79
62,45,51,12,97,,10,78,11,67
27,31,,45,75,34,92,14,96,74
,77,34,58,99,97,73,93,36,72
83,,24,69,73,34,,,55,13
57,,82,49,,25,80,94,6,100
31,,96,,46,65,4,17,98,85
97,47,94,,38,50,72,70,94,64
62,25,71,65,46,56,65,66,53,58
81,,,24,90,37,36,21,63,52
,20,,,29,52,27,28,70,50
36,97,5,18,55,62,28,8,78,48
85,94,75,11,45,40,99,,46,22
54,,50,3,,,99,27,14,4
32,94,4,17,43,,17,,55,36
93,46,10,44,48,96,48,67,43,58
49,4,93,85,58,,89,19,22,
91,,33,37,65,41,62,25,24,
,52,78,75,76,72,86,3,11,35
49,69,92,56,26,,38,58,27,94
14,45,96,82,14,88,22,76,2,6
63,76,10,79,99,63,37,42,57,11
59,13,19,100,17,28,53,100,26,39
20,11,,22,75,,46,12,,21
95,37,54,80,1,80,73,,,30
42,65,,,36,63,11,93,84,40
41,87,5,2,10,34,22,33,53,61
66,9,1,7,25,11,17,48,77,14
62,50,1,98,49,81,34,1,29,51
,23,39,61,8,26,37,49,44,68
32,21,85,42,18,43,25,7,83,14
46,45,50,,2,63,8,62,37,50
42,96,63,12,,47,86,6,8,59
48,40,100,69,93,8,30,32,5,64
75,31,93,53,28,32,82,17,19,47
95,8,64,45,78,79,14,,,13
60,9,15,79,19,32,69,2,51,12
7,37,1,85,89,36,61,18,50,21
37,,55,5,,85,30,44,9,45
57,78,49,58,95,18,82,92,2,45
32,,94,84,54,47,70,88,80,93
70,78,,25,45,45,74,13,83,36
81,92,,96,69,27,55,60,13,92
19,71,13,13,87,38,20,42,43,22
53,42,78,8,65,95,3,95,49,74
21,4,14,48,48,40,4,37,28,78
23,59,34,30,13,47,45,86,45,66
18,85,97,36,87,48,52,67,67,22
50,100,96,75,,5,52,10,11,14
50,21,51,98,,38,19,100,,
70,63,37,44,28,97,62,91,67,10
70,50,27,10,68,23,54,99,63,
6,32,73,76,12,15,48,55,65,27
87,3,10,9,71,49,89,44,,64
96,28,55,84,50,16,45,88,3,
81,93,45,60,,61,43,7,,28
96,84,26,59,28,49,99,8,48,14
77,56,84,50,80,,,28,64,49
20,16,,68,46,96,57,29,23,13
51,36,77,92,89,18,27,79,63,65
69,23,48,65,14,5,,91,75,69
23,78,59,15,41,23,41,49,2,69
38,80,6,60,,12,63,12,,29
28,28,8,75,1,6,99,77,27,89
14,,8,77,52,1,13,31,15,75
,9,74,53,89,25,,49,97,26
83,29,54,,32,72,76,47,20,59
64,48,86,14,69,51,76,45,36,43
80,59,53,4,81,37,31,60,33,6
65,8,71,33,39,52,90,18,2,8
3,58,71,72,16,15,8,90,93,
98,4,93,,87,70,7,100,12,9
61,21,12,78,8,,64,19,,
18,27,38,74,12,70,1,,86,1
13,,67,2,27,3,,63,87,8
4,35,88,93,77,85,7,10,28,93
30,23,95,64,16,18,30,16,37,83
19,60,31,52,50,12,93,80,96,
50,94,41,62,70,,17,70,82,60
42,45,16,13,97,,64,7,93,6
94,26,57,80,25,84,54,25,75,26
23,57,30,41,22,2,35,70,46,84
94,80,,,24,84,60,95,,20
2,3,77,,49,53,75,51,14,16
50,92,56,99,37,73,,94,71,62
54,98,4,,14,75,,35,49,85
91,6,32,58,80,31,36,48,72,38
25,80,48,32,,100,51,66,26,46
21,58,8,84,5,19,31,81,18,70
72,,79,29,93,56,25,65,46,82
1,32,16,37,21,33,66,53,44,99
13,14,13,84,69,26,38,,60,
37,92,12,59,29,25,65,16,51,52
33,7,41,21,46,77,48,62,74,59
90,47,15,71,,76,100,61,34,
84,85,56,49,17,7,39,20,17,80
49,82,34,13,,24,9,,92,65
12,77,69,64,,93,87,87,64,72
73,65,88,67,99,60,25,1,99,76
2,49,62,77,39,30,,37,15,64
77,65,83,63,94,39,41,76,74,28
10,56,12,50,,25,66,,23,16
27,79,32,75,58,,94,100,97,55
9,7,8,39,3,94,80,81,,62
25,6,33,95,65,13,45,53,47,
52,75,44,8,63,80,36,68,14,66
28,12,78,66,41,63,13,96,79,35
22,60,66,35,81,36,82,93,24,14
55,59,75,52,62,99,48,83,49,44
35,46,77,4,4,91,8,47,27,4
50,55,26,76,67,44,30,85,88,44
69,5,53,87,68,75,44,,75,81
67,46,31,10,8,91,10,1,2,92
70,62,,49,24,45,71,77,40,63
67,38,80,72,15,13,13,47,16,69
76,86,35,99,82,26,12,59,,99
64,43,11,41,70,68,5,82,57,36
40,49,92,88,93,15,15,89,42,65
21,45,20,7,62,,3,64,3,56
38,75,62,23,14,7,56,43,,7
30,72,,91,87,75,4,2,100,98
74,7,64,89,94,2,8,62,73,88
21,29,35,94,50,20,62,43,95,62
84,56,21,96,26,92,14,32,78,51
82,28,5,56,41,45,75,,2,48
59,74,1,89,29,12,70,56,58,28
,8,,87,20,26,50,38,51,59
,5,38,77,62,94,24,31,40,80
,3,62,48,21,16,8,17,93,5
,66,79,80,63,52,,46,55,67
42,67,69,90,38,45,68,23,44,67
54,85,95,97,97,1,,47,15,95
46,40,43,52,40,,83,80,,67
86,5,56,73,21,96,,40,66,20
43,13,6,36,67,23,24,3,12,55
53,2,50,9,26,5,1,15,15,59
100,60,96,98,21,9,68,92,64,
37,,,18,76,25,69,39,29,68
99,42,79,96,,52,60,2,68,99
84,28,6,11,,,93,36,80,38
52,77,71,53,59,61,,,98,30
38,,,47,38,18,8,64,3,49
40,14,74,56,61,73,87,16,99,25
33,6,72,,100,56,28,26,31,50
58,16,58,49,93,48,85,41,64,11
22,88,,81,22,16,71,47,81,76
97,44,52,1,,96,98,61,85,42
92,74,76,84,5,79,6,,88,65
27,74,41,3,22,75,79,10,72,1
90,89,84,63,62,6,72,18,99,92
49,34,45,28,21,41,16,52,12,61
11,84,50,69,,31,36,19,33,54
19,4,13,87,66,68,36,,12,59
29,67,94,29,93,82,84,38,21,62
85,4,21,66,47,49,86,,78,91
70,9,36,36,32,25,53,69,95,19
16,97,47,96,98,54,45,71,94,99
93,59,11,34,92,,58,,2,47
61,76,60,40,39,14,57,1,7,17
75,15,100,89,25,3,86,58,70,2
70,30,10,13,6,11,77,86,,74
86,98,64,2,48,11,32,56,44,45
52,80,,34,96,83,12,88,55,13
43,52,54,65,57,4,78,95,89,93
10,4,29,11,28,91,45,10,97,54
55,31,94,33,81,18,12,24,76,24
8,66,62,5,77,,88,92,13,67
89,,78,100,49,,79,75,75,83
38,28,22,47,54,78,9,31,39,80
25,51,,27,32,51,39,9,24,
4,14,31,3,47,58,85,,77,9
43,3,61,19,40,31,4,48,50,
89,19,45,,49,57,66,55,95,13
89,37,33,80,63,14,88,4,,
79,41,34,,27,4,34,,10,90
47,54,31,57,18,13,92,57,34,41
40,12,9,68,72,15,6,29,61,13
1,2,97,,88,41,46,26,96,
19,2,35,8,33,89,82,89,30,94
,39,64,93,86,22,54,98,,58
33,100,98,95,100,63,74,69,21,95
26,99,46,79,89,26,92,7,96,78
65,68,65,90,83,67,78,16,12,
50,,90,85,4,52,,66,70,86
71,78,95,50,34,10,100,60,27,88
43,44,14,73,45,54,67,,86,
,56,6,96,27,63,,48,,
35,58,95,21,76,74,11,5,2,85
89,37,83,75,53,52,5,39,12,17
15,15,15,75,,48,33,20,56,75
,83,8,68,16,92,22,63,62,75
3,75,36,93,88,64,79,99,50,
5,16,96,59,18,44,19,,13,23
,30,100,29,68,78,77,49,,32
26,13,44,15,91,27,88,90,73,47
73,,38,50,98,43,5,21,42,7
47,73,,93,,25,79,1,59,75
94,30,55,8,,28,63,94,56,6
61,98,99,,27,57,61,79,71,42
62,74,17,56,27,10,53,21,19,84
51,45,29,51,5,65,50,93,81,84
86,76,45,55,36,92,53,93,30,86
7,83,10,34,,50,35,90,37,59
72,,70,,18,70,60,23,82,
,10,37,7,7,81,24,95,90,51
,54,56,50,99,1,66,,1,45
25,98,19,43,75,86,97,59,78,100
19,5,26,35,6,22,78,25,61,13
22,14,59,2,2,13,,93,52,87
,,73,96,38,43,,16,,27
50,6,42,22,17,60,24,34,18,26
,15,85,91,15,31,66,5,20,62
96,,77,30,95,,67,49,21,92
32,61,14,35,34,74,13,57,60,5
61,68,,37,13,,37,85,49,87
32,12,8,60,26,57,19,71,28,6
54,29,99,58,92,87,93,43,,80
57,61,2,77,1,80,8,77,40,31
47,9,31,76,49,85,,2,35,25
25,79,37,37,88,75,88,33,72,21
44,58,2,12,88,40,17,82,,44
8,65,21,45,72,72,87,19,79,11
65,66,73,,22,57,65,77,63,35
3,77,33,62,,9,43,83,,64
12,61,32,7,89,36,59,65,,38
37,74,51,80,23,7,24,88,26,9
,18,85,47,83,77,63,,,8
57,46,37,23,64,4,19,30,,34
18,55,,61,1,,,65,41,99
,100,57,31,65,66,6,41,34,99
25,16,51,26,34,68,56,97,,85
28,,52,94,18,24,,69,19,70
80,73,44,43,25,17,25,33,96,71
72,73,90,80,,45,12,91,26,86
10,92,94,66,11,12,89,77,43,50
17,98,43,1,2,88,52,7,7,26
32,28,6,18,1,74,60,2,,76
68,97,36,31,21,,98,60,,
4,65,,61,88,37,,63,40,85
92,98,36,47,69,10,40,56,9,23
77,37,74,23,36,80,34,17,36,37
11,39,77,63,,95,89,96,96,54
92,,8,82,13,59,12,89,47,83
63,72,21,37,81,33,12,74,44,
98,52,50,9,48,,78,25,71,97
73,97,25,68,39,35,7,60,30,81
95,41,77,54,56,,57,24,72,30
51,99,7,9,37,22,60,,95,92
35,73,60,61,45,65,26,64,64,3
58,84,89,64,91,,74,15,32,98
,15,9,83,33,22,6,90,,45
16,37,,84,67,7,84,67,98,5
81,23,56,40,27,87,93,51,13,56
42,75,28,51,97,38,3,61,18,80
55,21,49,96,71,12,8,91,93,71
29,23,69,39,75,25,43,81,98,31
,40,76,40,46,55,92,43,,70
60,39,92,86,54,11,20,57,83,94
35,93,82,47,69,30,60,92,2,58
,85,74,26,84,40,15,45,79,81
47,,,74,90,56,70,14,32,
49,39,61,21,18,16,71,52,89,57
33,52,91,10,28,69,96,18,40,60
64,20,25,17,27,85,75,1,67,56
59,54,87,8,50,39,78,92,7,99
1,92,31,18,53,73,,81,3,27
54,89,,45,30,,34,33,78,66
,32,21,25,4,14,72,18,64,
91,8,52,3,75,32,91,15,55,79
17,45,92,12,90,27,79,51,62,82
51,53,74,74,23,73,46,64,81,67
57,35,38,11,25,98,50,49,31,2
64,87,79,91,40,,16,10,83,14
60,88,28,9,66,6,,6,85,95
53,70,,6,84,54,24,97,9,21
,97,94,24,15,21,98,,70,96
20,89,,46,20,68,59,43,28,3
86,91,35,48,54,51,10,38,45,
30,53,,9,87,96,28,83,28,100
87,,20,,23,13,,58,41,
40,44,82,57,71,6,,73,25,20
58,46,79,18,95,40,51,50,97,35
79,48,40,40,,51,4,,2,56
,84,21,57,98,33,3,74,41,85
6,44,77,22,11,24,19,22,12,20
60,54,11,12,7,1,84,24,24,95
,24,71,18,7,55,84,56,40,66
45,73,99,69,28,86,3,52,3,80
88,6,58,,37,11,61,31,79,
53,26,78,20,46,19,15,20,9,96
26,45,23,8,96,64,,1,98,46
96,54,50,,100,4,99,,10,85
85,89,100,87,64,33,54,38,82,17
47,79,93,8,99,95,99,,92,62
51,55,,47,12,20,84,98,25,49
95,26,8,28,78,20,82,42,14,51
13,73,98,27,88,52,8,85,98,20
36,70,37,25,,72,54,6,58,54
73,80,20,,48,79,51,68,9,11
62,35,85,99,,91,19,28,76,52
45,66,32,47,1,14,31,,61,
15,97,87,15,61,100,57,87,49,42
29,55,67,16,84,86,5,41,89,100
93,61,14,91,9,,4,79,98,51
10,95,59,38,57,70,29,51,44,36
13,96,10,20,97,65,69,98,49,100
73,93,71,71,2,59,38,32,82,71
38,52,60,84,98,87,,22,79,54
91,45,23,94,36,7,28,,35,94
70,20,56,60,43,98,16,41,78,44
64,8,44,78,100,8,76,63,80,48
,92,77,15,,86,79,1,97,9
44,56,56,78,,51,69,97,7,34
,1,11,81,42,37,48,52,39,84
26,39,71,40,74,85,10,93,44,19
89,75,56,,67,98,51,3,26,54
81,51,,20,29,94,6,77,35,5
,15,99,60,98,13,95,20,50,68
93,48,64,20,19,81,17,78,,40
16,,93,26,26,68,33,91,17,66
51,23,4,78,,35,15,36,11,2
78,72,24,80,53,95,87,89,83,47
1,70,93,29,90,,93,96,,
69,70,96,71,46,93,47,70,10,62
51,22,95,,17,30,,27,64,94
40,,56,,80,66,60,30,66,75
79,18,16,,67,50,70,40,4,
36,23,59,93,58,4,89,52,76,65
40,84,88,57,81,15,45,35,95,20
36,32,10,44,3,88,85,8,84,43
26,69,92,6,47,21,47,54,67,
43,81,62,15,,,78,1,80,2
77,100,58,97,30,76,93,96,15,
29,2,68,6,25,,,37,28,82
11,7,84,85,10,69,54,81,69,60
67,43,20,42,60,55,15,90,57,70
44,56,55,1,69,50,79,94,82,9
70,60,30,32,8,,11,7,87,
23,,78,27,46,45,21,77,41,12
,39,87,,11,87,77,35,73,63
37,53,84,24,87,82,33,,49,7
47,80,64,50,54,100,13,55,59,73
34,75,76,82,67,,13,90,15,7
80,84,46,31,69,95,,33,42,
72,12,95,8,42,14,90,36,29,24
,27,86,1,51,59,83,69,15,92
93,22,38,26,51,65,97,85,56,55
60,49,86,24,15,54,24,68,44,72
,,85,15,90,65,25,54,36,92
78,61,12,71,63,77,,55,87,60
93,,76,72,,8,14,70,46,82
96,36,79,,,64,31,7,8,41
4,41,,5,87,2,3,34,,69
96,59,94,33,79,14,16,49,30,7
6,48,,,90,25,26,89,52,18
90,53,59,72,25,97,49,27,80,69
93,19,39,67,63,16,52,34,,74
64,,,47,78,96,32,69,51,25
70,32,95,12,92,71,90,,95,46
21,,53,28,37,62,98,88,,24
40,53,59,83,67,88,96,11,26,46
,23,100,94,81,73,84,,32,19
77,69,63,1,,35,53,35,83,
41,49,19,74,9,42,33,22,46,52
45,23,78,,41,6,86,89,75,35
47,32,7,13,63,37,53,22,,28
8,15,48,71,,27,97,86,84,63
42,30,47,17,44,84,8,4,55,28
26,25,65,82,25,,,91,,72
53,4,63,10,10,82,50,63,67,28
16,76,36,70,12,23,18,8,74,8
63,90,22,37,57,33,95,8,84,
,91,51,85,26,21,54,91,78,55
9,23,35,14,98,6,,59,2,
48,2,75,6,73,,40,96,23,89
60,27,58,,89,42,23,93,22,76
15,,30,10,73,75,46,91,36,24
56,78,12,23,93,45,48,37,58,76
84,78,90,17,60,9,33,67,72,95
5,5,45,37,27,44,98,49,75,88
72,3,54,85,46,,90,9,39,14
84,18,78,62,88,14,96,95,89,1
99,21,71,46,,3,97,57,85,69
56,78,31,82,38,10,9,48,92,63
88,54,15,4,,82,42,16,39,52
82,33,83,,94,98,81,57,22,19
3,21,94,85,22,66,69,95,81,71
,,36,96,52,,8,,54,34
,37,,,59,6,52,58,,23
67,69,46,98,78,51,86,,17,61
27,69,82,81,,18,31,72,89,97
21,52,58,,81,21,,56,66,80
7,17,46,57,38,45,56,56,8,71
90,96,25,4,93,30,46,76,62,24
35,71,5,,52,,16,65,82,61
69,98,56,,,40,37,69,100,56
9,94,28,46,,24,91,,46,3
86,64,13,31,52,,28,27,61,
,48,18,83,62,100,27,68,58,59
89,51,82,12,57,27,,60,91,36
100,,,30,33,84,88,58,,57
5,74,69,6,50,6,5,98,36,56
61,60,17,79,64,51,66,83,98,86
14,100,99,,35,13,97,29,5,20
80,55,19,35,72,57,21,53,72,
86,56,33,57,26,79,51,54,38,45
20,70,48,54,81,33,4,68,65,30
80,38,84,64,,,8,82,36,31
57,40,24,86,100,35,36,23,37,75
4,79,65,68,,1,85,66,42,98
33,28,41,65,86,,55,5,65,34
15,21,70,62,55,26,51,36,46,63
,,47,87,81,,42,82,82,8
31,16,38,51,61,75,14,74,18,86
58,46,87,61,28,10,26,99,88,35
39,85,7,7,8,69,55,54,99,100
28,49,3,4,25,44,7,44,25,80
40,48,43,27,87,86,89,27,71,38
,32,86,20,100,52,64,63,63,28
67,57,3,66,47,28,66,4,70,
18,17,35,36,15,,33,29,1,
24,12,16,60,79,22,5,92,54,65
30,70,80,34,90,37,42,63,89,
28,37,92,84,16,31,76,,24,58
8,60,37,,71,27,88,21,,32
64,94,68,8,19,41,73,8,89,
78,24,72,68,,69,,58,14,51
53,68,71,39,19,59,21,87,33,46
,1,49,,54,57,35,6,13,46
40,61,8,17,37,42,30,34,44,27
73,92,50,18,24,1,60,,91,74
38,92,,28,63,,8,11,4,95
29,61,73,58,11,31,20,28,41,81
96,27,90,29,23,18,24,45,60,4
92,73,11,69,74,73,45,61,,43
30,42,75,,,10,26,93,85,
35,65,31,5,8,87,75,66,45,
54,,97,67,79,67,,16,81,80
,49,64,53,48,48,91,4,67,78
100,100,69,75,52,81,,76,25,2
4,91,91,57,57,99,88,96,,5
87,55,94,27,46,72,72,14,62,9
100,97,6,41,68,25,49,71,4,
14,9,3,92,58,43,95,64,43,64
80,65,15,14,31,76,37,72,80,
48,58,33,43,39,99,27,56,86,3
88,50,,56,,55,12,70,75,37
64,93,78,74,34,15,4,88,63,71
13,57,,83,14,90,31,80,6,54
44,25,84,37,96,21,99,71,92,
20,27,98,100,42,48,27,,66,94
17,35,43,93,,5,67,84,41,59
31,3,,38,49,76,41,43,46,97
44,46,39,24,72,67,37,38,39,9
,99,54,,46,26,54,32,98,88
74,82,15,97,90,45,8,57,61,85
,49,58,11,43,17,69,33,53,79
71,77,96,67,45,52,8,,87,36
20,15,50,64,36,17,26,100,54,
99,32,29,31,40,2,21,,,28
10,22,35,73,66,68,16,19,81,12
,38,60,43,37,20,23,92,,12
59,65,65,9,41,,61,76,,66
,20,,59,,89,59,96,,9
,93,81,66,75,27,25,17,33,39
,83,42,11,5,7,22,34,7,48
34,92,86,20,,84,28,15,7,19
17,60,59,96,52,49,46,49,23,2
7,68,,27,69,39,11,,71,52
83,75,72,,88,19,35,95,,53
49,6,55,42,93,32,,43,56,68
50,30,39,80,40,,95,65,24,18
29,27,34,73,89,37,47,78,81,10
13,68,17,85,85,98,52,38,5,79
54,12,,,82,96,36,29,40,84
15,24,79,,62,81,92,61,46,70
31,65,45,,100,53,88,1,,81
99,5,,19,54,10,,36,54,
13,16,79,56,62,27,34,,86,86
7,23,20,73,54,87,19,37,33,
2,77,14,72,93,82,34,84,73,98
60,98,75,93,,32,89,24,100,95
60,87,97,31,90,41,63,86,67,55
9,77,46,18,38,30,72,,58,12
84,20,19,53,45,84,19,100,16,
,28,31,41,20,33,87,64,41,58
84,64,51,5,35,82,79,38,28,64
,93,59,42,33,22,42,30,97,66
76,,31,99,12,55,37,,74,78
67,10,69,43,93,,11,,35,
72,98,92,74,66,44,,99,72,25
51,,45,,37,74,46,96,42,22
79,19,72,4,30,93,90,18,97,32
21,26,29,27,9,44,61,13,,
74,24,56,91,20,85,26,9,81,23
52,38,55,18,47,20,84,96,48,34
78,69,,26,11,4,58,54,6,89
56,27,,73,2,9,7,80,84,26
29,47,90,,30,6,80,60,34,84
59,26,18,21,97,61,,,19,61
32,,14,24,69,72,73,45,59,44
6,43,,53,12,90,,35,,19
13,9,16,75,90,72,100,78,,12
18,29,86,12,79,99,95,46,65,85
92,5,35,42,27,57,26,97,54,38
,73,69,50,,75,93,83,37,15
71,,74,76,81,98,52,57,31,46
,19,94,1,50,37,9,82,31,3
72,30,39,,24,29,3,57,44,
6,96,25,76,74,53,100,55,56,72
35,,21,,11,61,73,74,,22
5,31,91,,75,100,56,6,97,83
77,76,83,31,8,46,99,80,42,
23,55,49,23,85,23,,44,30,
66,,39,67,16,15,97,11,60,49
13,39,23,55,97,65,,66,8,
35,45,74,,40,71,71,69,81,74
77,81,62,,41,56,19,62,25,17
70,11,96,35,20,82,42,40,20,99
63,61,72,78,36,88,30,79,20,53
89,89,,63,38,93,34,8,31,67
45,,62,54,24,64,60,13,65,42
85,44,,34,59,13,86,21,44,75
75,93,29,98,77,58,9,59,37,53
,16,33,41,47,63,14,12,90,
71,,84,70,16,12,11,57,13,76
13,15,83,89,43,31,66,41,1,30
47,,94,63,79,57,46,54,37,8
49,37,33,41,22,25,26,90,52,7
,34,19,26,15,2,85,65,12,88
72,78,,80,38,29,9,69,40,100
59,46,47,,38,8,95,31,,45
47,41,31,81,5,8,28,15,11,80
21,4,23,68,58,1,18,56,67,82
,97,29,17,10,3,31,12,64,80
27,55,90,,2,76,17,22,17,17
67,40,19,97,100,12,89,37,32,62
68,67,91,50,37,43,84,66,27,97
13,79,70,64,21,66,,5,,16
13,94,23,6,98,97,59,83,20,78
3,91,4,,60,81,62,79,90,38
53,49,87,27,49,36,47,,60,9
81,,43,34,43,63,63,71,98,65
60,25,82,51,35,97,70,4,54,
25,96,43,21,85,34,20,77,,63
20,45,23,32,73,83,43,10,1,10
34,,49,11,60,100,47,2,98,39
80,39,50,51,70,62,1,35,8,32
91,18,81,13,78,18,27,,9,43
44,95,13,70,86,62,,14,69,84
28,23,57,94,74,,,71,24,29
68,35,79,19,60,60,,76,2,32
27,32,69,91,79,91,90,23,100,75
66,43,61,64,56,31,62,57,49,90
