col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10
78,5,75,64,43,82,31,37,33,55
46,45,82,36,94,40,73,88,90,52
21,65,93,92,62,21,91,18,2,50
49,74,76,53,15,23,48,41,31,1
57,100,4,32,38,80,84,20,16,42
51,5,20,59,66,,78,41,6,
85,6,60,48,48,17,21,,62,82
39,69,28,15,18,29,28,25,37,6
29,35,33,45,100,66,19,66,10,82
44,47,69,25,,24,45,78,75,32
76,34,19,,44,28,76,12,22,47
,1,1,42,37,58,11,43,9,55
5,90,75,39,3,29,18,80,7,45
51,62,32,28,100,53,15,67,62,99
70,22,94,44,23,65,7,21,84,89
100,95,71,7,45,56,72,27,48,32
29,52,96,6,30,1,2,78,6,50
57,56,94,61,60,90,62,69,15,47
27,24,3,53,94,51,,73,10,45
1,23,28,,77,91,31,55,56,91
2,18,43,,22,79,54,49,77,4
80,76,90,99,51,,,53,76,84
95,33,53,62,96,,19,99,65,67
96,84,25,33,92,87,84,86,81,46
60,94,5,44,44,87,44,67,26,13
59,13,66,61,15,11,98,34,27,91
68,80,65,59,,29,74,66,8,56
10,21,62,17,79,96,2,48,29,89
8,91,4,33,24,99,16,99,87,
54,4,6,43,69,73,32,,64,39
92,38,68,47,59,91,91,37,79,45
81,,21,36,17,,62,17,70,33
21,,78,25,48,52,81,96,53,96
,100,99,73,72,40,31,25,49,4
53,15,42,73,60,34,36,32,23,
88,58,60,76,47,62,22,77,88,
98,26,51,61,93,,69,14,97,33
27,66,46,50,72,13,89,67,34,43
98,19,25,57,50,,14,,3,69
79,14,10,,84,48,49,61,61,41
48,22,66,42,59,99,21,77,,59
66,,24,98,40,22,1,50,59,87
72,26,,81,68,38,59,55,97,69
57,67,6,99,47,27,96,,94,19
30,64,73,5,99,81,22,59,67,56
84,70,46,20,33,39,54,28,,70
76,,57,38,70,82,80,38,53,21
55,82,67,36,62,81,64,,,74
,76,29,7,13,67,6,9,6,46
,18,63,81,41,10,1,39,48,50
50,35,56,50,,49,97,,,37
67,58,59,15,83,21,19,28,67,9
10,99,68,5,92,62,75,5,59,76
71,69,64,8,54,43,49,13,6,63
99,83,53,48,,22,35,16,85,11
,17,12,76,48,35,73,53,10,9
25,7,3,15,83,48,55,93,16,100
19,36,38,75,18,18,74,,44,
26,7,,34,11,5,16,48,56,25
54,21,54,26,,32,8,,43,33
36,,8,84,86,53,74,4,94,86
18,2,23,14,67,67,69,78,20,72
64,8,29,35,22,69,4,79,66,99
11,28,11,62,,49,41,51,97,3
,3,,58,25,,100,100,47,56
74,53,89,92,66,83,74,32,62,51
7,55,94,48,80,19,30,18,93,92
99,21,85,98,71,15,12,,48,78
44,37,10,17,44,82,65,75,10,24
85,98,60,88,47,41,5,56,4,
44,97,23,45,38,91,33,76,89,93
,91,12,73,4,82,80,72,22,
17,53,82,24,1,3,10,74,17,19
20,91,54,8,13,44,16,71,99,87
64,,88,28,49,13,8,32,58,38
52,12,42,64,32,38,10,19,,24
73,15,17,50,43,89,13,,95,81
41,80,3,,59,11,93,50,4,33
38,39,19,98,1,,81,36,3,22
32,84,40,56,68,33,77,80,100,97
10,1,24,13,76,86,70,7,34,63
21,54,18,,10,33,95,41,,
12,37,15,88,32,34,26,46,63,94
60,33,15,,64,64,87,46,74,9
90,,66,3,48,39,5,53,,78
12,5,62,,99,91,8,69,55,36
,,84,30,80,24,89,63,62,94
35,94,54,19,91,32,23,52,16,56
4,33,80,33,27,5,55,76,36,74
9,59,47,69,36,25,17,90,71,53
23,37,29,1,,63,49,67,,43
27,53,58,20,53,83,59,38,9,17
96,43,82,73,47,31,93,91,30,62
,,18,11,65,100,43,73,,43
41,70,25,3,9,78,51,34,98,39
9,32,79,73,4,88,6,99,45,95
77,60,15,66,12,,48,16,,
24,32,12,62,2,85,,,93,23
51,59,3,6,42,44,100,49,4,61
8,58,24,2,28,90,5,82,64,60
82,18,83,89,,67,77,34,30,49
,40,16,,82,58,35,51,30,16
28,56,96,48,86,53,12,29,39,36
53,,35,53,29,67,8,72,38,17
74,59,1,70,39,95,31,76,,44
49,,85,59,44,33,21,42,54,9
6,42,63,25,72,41,7,60,8,53
80,88,72,88,66,22,72,57,20,67
72,76,77,53,,25,35,82,19,63
65,79,14,73,92,31,58,57,44,47
60,99,24,86,29,56,51,43,32,65
31,45,10,86,,90,53,39,,16
84,53,72,62,8,70,,67,90,97
26,4,72,59,18,37,21,88,90,92
61,97,40,94,66,46,39,10,61,44
17,39,43,12,49,71,31,94,41,43
49,52,19,97,13,27,17,39,60,
99,64,56,,23,75,,3,41,63
65,16,50,58,15,82,13,23,,7
47,,95,12,37,45,88,89,74,80
44,52,100,38,94,63,86,65,1,71
80,47,87,77,77,20,16,30,69,
,98,30,85,53,90,24,69,56,
95,70,80,69,17,,80,40,90,95
13,44,72,97,84,,60,43,17,94
93,12,82,,90,47,3,75,42,36
27,98,78,18,51,11,86,,31,22
99,,10,65,100,33,31,50,94,4
49,62,26,74,98,81,,94,,25
20,5,81,46,77,7,85,89,25,70
14,9,77,73,15,73,9,36,67,57
43,65,66,,17,61,1,82,50,58
32,95,54,30,72,17,48,72,,14
55,11,45,88,47,16,34,91,59,32
33,,3,,15,89,74,,,32
8,53,54,22,34,64,69,2,58,45
63,,52,98,58,63,1,40,30,99
5,70,73,7,81,94,49,45,79,56
24,55,22,31,27,21,40,44,45,84
74,21,58,27,93,45,5,1,99,35
16,83,99,48,39,11,55,46,47,85
46,61,57,70,,68,62,21,26,55
94,72,,22,44,9,64,1,53,9
11,2,,4,15,10,14,7,49,79
75,6,,78,15,100,,53,72,21
24,,20,3,77,53,12,5,26,26
60,88,44,86,65,42,76,8,83,66
7,41,35,96,97,54,43,,54,23
30,60,8,24,,94,8,47,40,33
30,92,68,31,71,30,70,67,31,39
37,,89,63,86,11,81,94,39,
,52,40,7,89,97,2,48,38,11
28,49,89,12,4,22,88,62,60,93
50,64,14,14,69,18,16,96,92,
18,58,66,11,15,98,77,37,69,98
,18,37,67,84,34,21,58,,65
3,25,80,6,49,55,67,99,1,76
68,94,90,97,57,35,7,56,38,1
1,61,99,57,,89,91,,2,52
21,33,,2,9,35,11,2,17,86
87,85,65,87,99,53,3,32,59,4
82,31,29,57,39,44,82,42,5,94
86,36,66,17,46,19,85,79,,48
35,53,32,77,6,,64,,6,45
5,50,85,75,84,38,,19,,93
84,91,,70,71,13,29,5,55,34
6,36,99,67,,26,73,60,42,44
34,65,69,21,54,8,84,86,11,7
79,28,14,32,6,14,24,,20,
17,69,31,5,38,43,35,10,4,67
,33,,26,76,5,20,67,65,60
56,13,98,85,34,24,22,8,13,69
87,57,36,11,52,97,80,35,51,84
,17,88,46,84,15,82,46,24,100
13,57,49,46,100,,57,57,98,9
79,3,18,18,99,35,,25,14,47
34,9,85,42,,18,84,91,24,
48,31,10,87,65,3,82,32,46,15
72,26,35,44,,30,65,40,82,33
64,84,98,88,78,74,50,65,59,26
15,30,77,79,81,95,56,82,74,60
90,59,84,58,34,75,17,89,77,6
55,20,34,47,16,74,,82,17,93
68,24,,62,,98,19,70,14,17
24,86,45,,53,84,71,38,98,43
63,45,,89,73,50,43,32,,33
10,99,8,24,52,60,36,,76,49
98,79,80,51,66,52,34,1,9,86
22,63,25,81,87,82,83,70,95,92
48,75,48,94,,51,100,82,25,21
82,26,,74,46,70,34,75,82,2
24,86,73,67,56,34,5,,46,41
90,69,39,40,91,67,73,15,64,84
27,98,96,35,,93,51,40,8,73
4,77,1,57,,3,24,31,26,72
24,56,97,62,71,100,10,1,39,85
31,40,1,86,43,9,52,,,39
82,75,53,88,14,84,79,32,64,47
92,66,40,99,93,95,,80,14,38
66,,28,43,,,38,99,,53
,30,49,52,97,68,62,24,81,94
100,27,,35,17,,41,9,82,51
15,71,91,,74,60,,83,35,77
95,71,9,16,76,98,15,62,75,91
96,65,53,89,52,3,57,75,57,56
48,70,39,47,,,39,1,51,45
,12,32,49,60,,,37,62,22
11,19,84,12,26,37,9,24,90,98
38,22,20,58,82,45,54,99,29,9
84,,,10,20,,66,,85,5
40,22,,,1,13,5,46,43,
69,66,38,39,46,9,,58,65,22
67,5,100,,8,28,55,40,53,48
66,18,3,15,24,47,41,41,37,
93,79,67,26,,,69,14,52,70
5,97,64,30,58,10,7,,77,59
58,63,,30,25,90,1,,19,21
62,68,,9,44,56,15,93,83,62
9,,29,43,71,70,,35,58,98
3,79,3,,14,16,95,76,18,
36,20,25,91,89,73,82,72,84,48
41,54,100,54,48,86,79,61,83,61
,28,96,4,6,28,50,40,50,8
22,62,36,77,20,32,40,42,61,99
57,24,31,,26,74,63,9,23,
,31,52,17,66,54,,1,1,69
6,64,43,82,73,66,19,43,,55
76,88,46,,92,18,64,13,53,2
41,28,57,56,76,79,100,70,88,74
,54,2,62,43,3,62,72,76,34
19,20,,35,40,41,31,49,28,66
39,78,1,95,73,83,24,19,44,27
17,30,,65,57,85,1,68,95,24
97,,,,47,,57,12,47,25
16,38,41,57,44,45,23,69,21,58
57,94,2,24,34,3,71,81,74,26
66,53,87,86,24,6,48,62,93,56
9,83,,19,82,87,,70,40,59
83,90,44,28,56,43,61,14,59,46
61,84,1,84,18,47,21,74,82,68
73,7,8,10,85,62,,39,65,9
72,85,86,71,,,10,83,14,31
38,2,,53,58,18,59,,57,30
42,67,,90,72,80,93,55,81,33
23,,16,71,9,88,35,74,60,42
75,36,94,,87,73,14,8,99,34
59,30,84,22,33,67,91,82,,94
22,55,69,13,84,27,57,,91,62
25,53,53,25,42,67,25,29,24,53
32,84,47,51,81,45,50,63,66,
5,95,22,58,81,12,91,32,90,76
57,42,37,42,30,9,37,53,91,37
50,88,42,7,81,,67,29,80,21
62,29,4,91,69,3,3,40,58,49
76,92,62,53,20,,51,28,77,91
4,16,3,4,100,66,23,51,12,24
,26,76,41,73,,22,5,2,1
37,60,63,9,44,14,33,40,37,33
97,3,51,81,,59,24,5,91,83
67,90,,80,22,13,95,78,75,79
3,14,89,17,90,10,39,71,82,66
30,40,82,16,76,11,97,35,76,84
13,8,84,24,10,88,44,25,12,77
70,,19,93,53,74,9,62,75,87
38,56,,29,12,2,18,86,,88
31,31,19,47,29,18,22,62,73,45
,65,79,97,73,41,95,86,,41
96,49,75,18,91,69,71,50,63,65
19,75,96,16,36,78,14,54,31,73
3,51,3,,91,39,43,80,36,2
81,90,64,84,25,23,86,42,29,89
41,56,22,56,96,43,51,68,89,59
49,1,4,91,55,57,14,14,42,
3,90,76,88,78,11,94,94,10,65
5,35,,96,55,40,65,,97,31
40,53,87,62,67,3,72,49,26,70
99,23,38,64,85,14,13,13,,21
33,26,27,98,93,86,89,75,41,37
,28,20,25,86,88,24,4,89,85
31,27,61,,55,21,94,8,43,36
53,31,65,67,57,21,75,70,3,3
91,55,59,,,78,25,15,,20
47,13,99,16,75,29,91,85,52,43
46,35,82,13,11,6,88,57,12,
3,20,89,21,11,62,38,39,44,56
,55,1,,3,50,,61,96,35
86,27,58,91,100,89,87,75,59,38
77,86,58,23,32,14,14,,62,80
79,81,24,,42,41,78,74,95,6
69,61,26,26,36,18,14,94,52,36
,73,14,99,91,85,25,40,6,50
45,38,2,33,68,,98,68,93,87
,,24,80,32,82,95,70,5,89
11,93,21,3,,99,64,,57,45
49,20,93,,77,50,50,31,61,66
86,61,9,10,57,10,73,98,31,82
8,,11,24,98,71,88,76,14,17
20,86,100,22,98,53,6,91,44,88
27,40,97,25,72,12,88,13,44,36
41,8,86,5,74,91,68,,,97
84,100,82,,84,15,26,68,22,15
1,62,,65,92,78,18,27,98,74
,24,80,1,57,63,54,28,52,
88,,30,22,34,96,15,45,4,23
78,34,80,1,49,42,37,85,27,80
,27,59,36,36,98,53,33,21,54
28,76,97,38,50,100,53,36,43,
40,3,99,67,1,38,85,29,24,96
56,42,94,34,95,12,48,62,51,20
,60,47,80,18,48,3,92,34,3
32,50,49,52,34,,26,41,93,96
72,66,26,82,47,95,9,5,44,2
44,76,,89,43,58,71,44,53,47
71,53,82,,32,65,28,43,81,36
,21,86,34,79,81,53,71,31,67
1,,46,26,79,31,72,22,,50
78,80,,52,99,80,77,17,66,95
55,,7,57,27,74,94,65,,6
22,51,87,98,52,67,95,98,,68
100,99,47,98,86,90,,66,91,36
18,5,32,20,22,81,5,,,
77,35,78,68,91,10,78,7,6,3
59,75,38,27,20,6,50,53,68,41
,5,15,,,20,15,68,36,4
90,43,64,,56,9,78,96,41,54
,48,40,11,35,40,53,,51,82
7,15,58,64,62,,47,40,92,41
58,68,52,8,70,69,4,55,18,6
10,75,99,55,57,64,60,33,92,6
19,79,,4,42,8,78,36,45,96
24,69,67,80,35,22,,58,47,53
64,51,50,39,79,84,36,22,95,
47,40,94,100,30,,24,47,51,41
,77,76,,72,72,81,42,6,91
94,69,86,97,58,39,44,42,8,54
41,72,34,93,72,84,92,,62,
,22,48,18,31,23,42,37,18,62
77,82,34,91,56,69,21,60,7,79
99,64,71,67,27,45,48,,77,23
,8,,39,38,28,35,18,31,50
4,71,3,34,95,100,15,6,92,20
27,98,41,34,22,17,,62,99,71
30,79,20,22,67,27,43,8,11,72
59,19,43,46,,45,4,35,23,95
72,64,23,49,47,58,49,46,62,100
20,76,46,81,,29,,52,99,24
57,91,47,67,22,30,24,97,11,1
8,4,88,65,64,7,96,12,39,18
36,81,,35,18,43,46,81,,57
86,65,81,,,98,52,,39,87
24,93,31,68,29,93,27,59,24,77
22,81,88,82,64,74,,9,68,13
6,49,14,,74,95,30,99,29,35
68,76,48,,84,40,84,48,39,
79,,,26,56,,19,5,77,58
8,,66,51,7,30,46,31,44,42
23,55,57,16,52,91,44,10,,22
3,,64,80,72,9,82,,67,98
98,60,41,59,71,38,98,37,,68
13,33,46,4,,46,,8,55,30
41,61,6,36,43,,49,70,61,38
85,,18,3,86,66,91,34,2,41
57,4,38,96,97,68,96,44,23,27
27,60,85,8,44,56,11,32,46,32
51,15,83,,95,44,20,11,52,19
60,71,20,64,92,39,100,98,64,66
12,90,30,28,98,68,58,88,33,25
3,57,28,75,81,51,40,55,5,81
36,66,50,52,15,17,27,52,17,56
62,8,13,,4,51,34,6,84,51
69,,1,82,,85,16,19,36,17
79,96,53,38,86,42,6,96,29,96
22,16,,8,79,61,45,,,2
82,30,93,15,,17,1,45,9,58
31,9,92,17,52,72,45,,35,14
32,82,,33,23,,89,87,55,72
81,,32,86,79,33,28,73,41,25
69,13,13,32,66,80,69,47,52,
,98,34,,43,69,55,61,7,83
48,30,38,56,8,85,27,28,87,50
60,22,84,78,26,,40,63,85,
53,18,87,,27,20,13,15,29,51
63,60,40,83,,58,97,35,5,10
98,52,83,4,98,60,25,42,95,4
100,62,65,49,60,17,59,71,59,20
17,30,,4,2,3,19,36,29,87
73,79,17,63,67,44,,23,10,58
16,56,10,22,,1,13,80,81,45
65,12,89,80,70,38,94,80,87,87
55,,78,4,,43,44,49,100,97
12,80,88,25,85,13,86,59,96,42
7,14,53,70,56,30,,63,48,41
62,51,99,65,48,92,32,95,97,99
49,42,11,67,61,88,29,42,77,41
,44,34,1,63,18,46,16,39,45
52,51,39,29,,48,70,43,83,11
86,9,22,55,11,64,8,56,33,18
62,93,,56,82,12,,25,79,19
89,35,91,45,14,87,62,95,15,3
72,27,3,,38,,14,10,98,17
76,55,68,,29,62,35,,,
74,48,74,30,37,95,49,,1,51
7,71,,89,87,81,18,91,60,94
55,91,76,69,34,81,23,27,61,93
41,67,50,66,9,25,34,34,,83
54,84,84,7,87,43,42,42,96,8
44,77,8,70,56,,89,,51,54
65,22,59,21,37,96,74,85,51,87
21,98,,18,96,,4,,31,2
,49,100,63,45,6,46,38,60,79
16,16,93,27,3,19,22,47,47,75
89,43,60,4,35,72,87,23,41,30
91,96,84,19,70,55,,,93,5
32,90,85,56,86,53,47,82,66,73
68,92,45,78,67,60,89,76,95,99
68,,60,92,70,64,8,98,55,
26,61,24,82,41,87,1,67,53,12
10,28,31,25,91,,54,,81,24
3,3,72,39,62,23,58,84,84,67
68,71,87,71,99,54,51,,77,64
18,47,74,4,,73,38,72,30,98
48,77,,38,37,32,16,61,,
55,54,,97,,12,45,24,12,35
94,46,25,,88,68,42,,51,23
79,64,84,35,41,78,80,,29,29
20,59,39,38,14,24,60,1,28,
41,65,9,37,74,16,97,70,39,24
,77,69,83,,97,97,68,43,31
30,13,94,70,22,68,91,66,52,46
5,58,58,,20,69,39,88,,
16,,67,77,72,87,76,,8,54
68,58,35,72,34,,28,8,12,41
52,83,40,99,43,50,41,48,3,72
6,51,,1,7,50,21,79,71,81
4,49,88,51,31,60,53,,31,2
74,56,60,33,34,28,12,53,13,76
57,57,85,37,28,71,,33,18,83
40,6,,96,80,99,94,81,41,84
71,31,62,53,3,,82,84,35,99
69,19,43,43,45,14,33,,68,97
100,21,85,76,14,41,19,8,29,90
61,90,25,70,86,24,,98,23,
82,87,71,73,71,41,,13,94,49
,43,48,75,18,77,47,,91,
47,45,45,50,17,34,64,,24,100
70,29,,67,23,37,65,8,92,77
3,82,18,95,34,25,46,70,53,21
61,50,,7,27,47,70,11,,66
15,98,64,25,100,95,71,30,46,19
68,12,51,32,90,,5,57,28,43
3,98,74,,93,45,2,43,71,86
51,47,97,84,47,49,81,29,44,
86,79,27,,75,67,48,,77,94
28,88,24,17,52,35,2,87,37,2
59,89,38,32,90,,34,6,6,31
76,96,49,80,23,30,92,68,59,9
66,67,87,97,61,23,98,93,38,2
91,28,,30,99,41,91,42,28,44
79,33,50,52,85,16,,,34,10
30,100,90,60,80,62,75,92,25,44
62,65,62,30,91,20,46,79,3,90
12,88,46,35,7,89,57,8,43,32
,9,64,37,73,,74,64,96,50
32,33,35,64,63,48,5,61,82,35
84,77,84,94,23,23,,,51,55
48,58,65,,94,23,54,68,,86
44,86,,52,26,60,41,93,28,14
17,,52,99,48,52,50,96,,29
2,22,62,16,26,51,25,44,96,62
38,54,91,86,5,42,97,25,,46
12,62,,63,45,38,69,72,,69
,,,64,8,42,37,35,90,94
2,24,95,19,29,43,40,,39,33
30,53,12,,,83,15,42,72,48
61,71,36,40,60,27,99,40,93,
,91,67,,,65,33,44,90,
35,32,24,36,36,92,53,47,84,95
90,14,73,29,51,14,80,16,92,27
51,62,85,,65,41,98,39,,41
20,26,76,44,29,8,12,29,49,61
20,68,90,27,44,71,92,70,87,12
80,16,82,20,56,72,50,43,5,14
77,67,97,84,16,25,43,79,96,
26,35,76,69,23,6,5,61,67,2
92,95,37,80,17,,71,54,,54
42,92,,74,78,,98,93,62,15
39,64,65,36,11,62,45,97,44,82
90,5,38,60,89,,68,55,79,
58,,,19,3,67,96,63,57,89
96,93,17,63,,22,79,89,76,44
37,75,45,29,7,63,45,6,7,3
6,38,58,37,35,9,76,93,95,97
33,95,39,89,40,,41,74,,40
21,3,89,48,94,11,6,38,98,46
81,27,,86,72,,60,76,57,91
21,22,20,,4,7,65,8,1,44
80,22,50,11,90,2,73,71,66,95
46,91,12,96,98,65,64,18,48,79
28,77,41,83,,15,61,100,19,78
,79,3,,40,66,,96,93,99
64,54,19,89,40,87,55,61,57,68
11,,6,1,,100,20,84,66,
69,50,23,56,44,31,96,59,94,17
54,14,30,,92,12,79,,,14
21,9,,74,56,3,59,42,86,89
98,12,25,81,22,7,15,36,47,82
95,62,75,62,100,21,57,23,,14
65,59,38,65,25,44,85,79,67,66
59,95,48,91,39,39,3,63,,75
56,38,90,1,1,27,98,4,36,12
50,96,17,64,,59,80,,28,2
,71,8,83,3,54,3,93,99,59
18,,77,,36,40,11,74,40,15
34,60,40,91,99,78,100,100,53,63
,78,100,52,41,56,14,47,8,9
87,86,41,13,1,,,54,17,91
61,78,80,35,,19,19,7,56,46
,82,17,90,71,71,14,63,33,14
10,95,8,63,10,32,55,59,1,22
84,36,33,12,96,42,80,53,18,34
13,89,43,51,,60,,90,93,87
46,92,50,63,86,33,18,40,25,21
55,28,59,70,63,51,72,58,25,14
48,67,64,27,33,93,78,73,57,61
42,71,35,46,61,60,,40,78,12
8,,87,11,59,86,,2,83,22
7,81,26,,42,48,52,18,56,3
42,34,88,94,79,,65,80,72,35
95,13,70,65,52,36,,69,87,65
4,77,5,97,,88,52,39,100,12
71,46,75,47,19,5,69,78,27,33
,62,1,89,49,87,13,66,76,64
,75,7,73,81,,29,26,56,29
,17,14,60,16,86,100,45,60,59
63,13,20,33,15,14,37,91,32,
,78,27,32,66,31,12,89,11,90
61,50,81,9,33,29,92,1,18,80
75,38,28,65,,37,23,14,26,61
26,79,9,47,60,59,18,51,82,56
89,27,11,11,14,,47,63,,12
27,20,55,51,32,82,96,3,21,
51,7,74,35,50,,26,29,21,81
77,,29,,56,7,15,40,,41
27,61,32,34,31,,24,31,77,32
86,80,78,46,,75,57,35,75,30
24,73,,,90,68,11,,52,27
100,25,34,70,,,,55,82,42
29,44,43,88,24,,7,,7,25
41,20,63,,,66,9,9,21,100
23,67,82,,13,,100,90,34,38
6,50,17,73,62,32,27,59,45,57
86,35,,85,29,84,16,86,83,16
69,95,10,69,17,76,30,25,1,44
51,10,76,45,36,,32,38,1,14
52,70,52,50,44,95,86,32,69,46
78,14,59,81,50,48,91,9,84,90
51,,14,98,60,80,46,,57,64
38,,72,4,84,28,43,61,34,98
59,8,38,90,9,34,93,72,35,96
34,57,6,68,84,3,50,79,62,74
46,71,37,7,3,22,1,77,73,90
35,,,35,85,4,27,79,80,76
71,31,24,43,21,70,84,23,71,43
,,,30,37,33,72,93,72,73
69,68,97,15,19,30,92,13,30,47
35,90,32,82,7,59,60,57,51,95
38,,75,2,26,97,97,78,,48
44,39,39,15,59,95,52,74,1,68
55,60,97,83,49,43,14,56,98,5
92,33,57,54,34,3,61,,75,
15,,94,21,59,9,44,96,2,46
82,52,59,72,26,77,17,2,13,74
,8,75,18,,27,22,42,,39
21,72,,43,90,35,24,86,20,4
90,,33,96,27,95,64,31,68,96
64,15,,,35,82,91,10,30,92
24,76,13,95,47,92,30,,77,71
44,54,70,30,55,56,15,66,42,48
18,,98,59,,13,40,54,84,9
48,94,60,71,20,76,83,97,,17
69,,69,48,15,6,38,,12,84
5,13,3,63,92,26,7,66,14,91
35,65,,18,8,18,42,35,91,
93,84,92,1,,23,26,87,64,50
75,57,73,84,2,41,40,29,79,47
4,,82,26,85,48,81,74,40,10
3,32,56,,,59,92,62,,99
93,44,82,38,2,49,93,47,97,91
85,45,8,39,41,96,73,13,51,96
76,94,,78,17,86,,26,46,97
56,43,17,69,47,85,31,46,69,78
6,28,,,65,44,78,78,80,91
23,,36,19,43,68,53,5,93,36
17,87,64,28,100,10,2,53,19,58
65,12,86,,7,57,29,6,100,34
95,49,53,75,,52,67,13,76,50
6,7,50,6,42,75,94,27,,41
87,50,99,68,78,75,71,4,,77
62,76,5,51,72,63,54,5,24,78
98,18,,75,31,42,100,,43,82
76,66,72,56,13,99,96,44,76,17
46,63,95,,78,,20,79,10,79
,100,88,28,,,53,91,43,63
89,67,84,73,19,15,79,12,97,
17,79,6,50,88,76,52,24,47,35
23,89,99,44,19,1,,36,36,38
13,18,80,20,24,65,,61,53,95
84,5,46,28,65,16,20,,12,
47,71,41,57,,66,96,38,65,49
24,43,38,70,22,1,53,75,26,66
67,78,3,68,43,82,3,63,,49
49,,51,13,4,1,21,24,81,8
4,78,87,13,,23,22,42,30,90
16,59,29,91,68,3,66,63,43,28
40,,11,34,6,76,70,15,33,60
25,98,59,50,27,51,20,83,26,47
58,9,23,33,19,31,31,8,27,67
98,47,43,67,21,52,56,87,8,51
29,76,,,100,96,32,5,5,97
93,91,,95,14,36,14,,74,34
56,72,15,47,92,62,74,72,73,40
91,60,31,37,27,31,44,46,75,31
6,17,76,26,3,36,20,,29,54
15,30,40,87,60,21,2,12,44,30
,2,18,35,29,99,12,32,1,28
69,17,72,76,54,73,29,42,53,64
13,94,88,80,,91,77,13,13,37
52,99,41,68,43,4,97,51,81,71
,85,33,71,55,46,45,90,,92
,87,50,49,97,48,67,,10,82
44,83,73,15,20,17,91,49,28,6
13,,39,,84,17,63,34,83,6
51,43,60,11,,41,87,36,,72
34,41,79,94,58,41,78,80,,
8,,65,86,2,91,23,73,6,17
7,99,42,47,,76,71,95,,4
84,12,53,,,38,26,36,56,5
43,86,8,3,46,17,60,19,68,14
25,74,40,16,41,63,,39,50,65
33,3,17,19,81,91,58,45,38,84
28,65,82,23,66,63,6,25,81,15
35,77,28,33,53,2,22,2,33,86
66,49,62,18,,97,56,71,,75
,99,23,75,51,,83,,48,91
30,65,5,79,71,30,87,74,80,52
81,99,60,19,52,67,9,41,46,68
94,8,,95,56,4,77,43,53,58
,48,24,50,,67,17,45,6,52
97,62,27,74,49,45,10,27,27,11
51,,72,88,95,18,91,43,83,58
77,72,21,42,11,92,60,,,12
,34,10,,77,4,,6,70,58
23,63,39,75,20,61,21,25,1,58
67,52,,43,36,26,,86,80,
2,25,74,72,44,17,30,57,33,61
87,64,5,74,60,64,44,56,45,72
20,93,72,,50,22,26,1,24,21
,65,92,52,9,94,27,9,25,32
53,10,53,52,51,79,25,29,64,
80,23,55,47,5,34,99,97,65,56
82,45,45,48,88,98,59,100,75,34
89,77,80,82,73,96,76,90,5,
85,58,36,13,9,5,4,75,72,34
42,25,100,62,2,66,39,42,77,43
12,,8,40,100,59,95,51,26,6
36,50,9,15,69,16,,6,28,75
56,,2,76,91,73,13,41,94,78
91,7,32,37,33,63,70,10,39,15
1,,1,39,43,99,32,,92,
76,97,63,72,19,,53,74,8,47
99,,5,33,80,71,,97,57,78
55,4,66,5,98,34,39,78,81,57
92,92,64,,24,40,59,31,14,52
12,61,32,90,36,86,15,73,14,5
15,57,76,26,1,80,46,56,49,91
79,49,33,98,83,90,47,34,,58
,89,76,14,3,91,8,59,20,72
30,32,28,51,35,,38,99,49,82
44,56,43,3,71,93,30,43,86,12
22,,49,79,49,98,48,25,7,18
97,,9,,53,,19,5,59,37
20,34,1,,9,29,22,47,56,30
14,54,68,29,16,44,,99,91,25
51,27,16,1,63,89,39,70,39,
58,10,,18,40,66,1,98,8,81
12,23,77,25,56,36,52,9,95,89
29,60,38,36,,93,67,43,79,39
,79,44,23,35,14,93,25,24,63
99,78,49,54,39,37,,86,8,82
73,69,66,35,42,81,19,19,29,
62,29,98,42,14,90,54,84,81,93
40,68,32,87,22,12,31,60,45,68
,95,63,38,37,61,35,76,18,16
60,,50,57,79,80,61,35,99,94
68,39,40,23,89,31,49,10,61,
99,52,50,12,,27,44,17,93,42
28,56,21,5,28,34,,52,17,49
67,46,49,56,98,77,30,43,,60
25,75,,89,8,62,66,50,12,87
77,3,69,18,4,24,87,15,24,10
37,41,53,47,22,89,62,29,98,99
97,34,68,57,73,16,55,25,49,1
45,7,16,13,15,43,20,60,12,47
5,7,99,72,76,58,99,85,51,79
15,78,47,32,12,40,72,98,94,50
6,85,86,73,68,77,94,17,57,46
9,72,99,18,82,35,97,24,89,39
38,19,11,8,55,91,81,100,30,7
65,76,17,73,38,81,16,,42,39
31,,20,41,,43,38,61,51,9
43,60,43,17,91,3,,26,72,89
33,54,74,43,22,95,83,9,5,75
76,88,54,96,49,31,59,49,76,32
77,87,36,33,21,49,,69,92,92
74,33,87,15,54,65,97,29,,60
96,100,,68,76,73,3,25,92,46
1,13,42,86,88,20,42,60,56,46
,78,77,68,35,77,12,77,24,87
32,33,52,98,7,18,,26,6,56
14,47,1,53,78,84,,,35,47
51,58,52,98,57,84,19,,31,
9,54,71,65,87,26,96,89,29,17
25,80,73,,32,78,18,,12,63
7,70,87,52,90,11,90,31,21,
8,25,48,96,92,35,40,4,58,37
66,,35,45,91,57,38,,48,6
45,42,73,,84,15,55,85,42,11
78,55,75,20,63,58,75,,39,77
99,4,44,36,12,12,66,,57,97
1,63,19,95,39,49,17,15,91,86
91,88,48,,85,,79,26,98,18
